PC 1,PC 2,PC 3,Ratio,Cluster
-1.0198316409884916,-0.3713763876251873,-1.181812056155332,TPD52 ,5
-1.3626257636003274,-0.49761755591012446,-0.11875966305450461,FSCN1 ,5
-2.7472563814083535,-2.011927414254118,-0.3780708705259576,TBCA ,3
-3.722085503409186,-1.0579110380612606,1.9097939287126677,HDAC1 ,3
1.803188385755628,0.4175537212333429,0.49725736623657757,PRDX2 ,1
2.371314266720253,-0.9857814626272604,-1.0201981268449138,RPS28 ,1
-1.4371632735998747,-0.38475609323246357,0.05943273101019806,TUBB8 ,3
-1.0643230734726956,-0.25249414992344865,-0.08877305650770743,ARPC3 ,5
-2.526286342317989,-1.0700595152418428,1.2011893093613262,FKBP4 ,3
-1.4005521564874315,0.24110356647615405,0.6428720889429504,ECHS1 ,5
-0.5603112600790304,1.813217747293062,-0.18692598496135648,MYO1A ,5
1.6603291604337926,1.2903461809011336,0.31702066586049543,PSME2 ,1
3.828179729120041,-2.134588269775739,-0.3822553677650727,GLYATL3 ,4
-2.123242755016192,-1.167923693148844,-1.7537542988499963,SLIRP ,3
-0.4496722404848325,0.3429649875890695,-0.3542264836165837,MSN ,5
-1.4548043464386058,-0.9207085732651993,-0.3368203256041633,G3BP1 ,3
-1.547566996135454,-0.9559901559893488,-0.41593192322284456,PDIA4 ,3
-1.1004528774074191,-0.5900860193031394,-0.9891244055380239,PRKCSH ,5
-0.8179027833258244,0.07533435595116149,0.23204280046159195,DDX5 ,5
-2.9152589791276617,-1.0163424516467305,1.1561108587538018,IQGAP1 ,3
-1.0313737966338297,1.7836320268164898,-0.07879271394557466,DRG1 ,5
-2.1610783561460054,1.874424283933928,2.166175067844948,ANXA11 ,0
-2.6504486532738785,1.8680704109460675,2.566369335840991,PSPC1 ,0
-4.813730110694058,3.925119522231967,2.9940291388554496,TACSTD2 ,0
-4.006855153977447,-1.6444911757652512,1.3925536767608349,RPS18 ,3
-1.161481887878173,0.47583012385000545,0.434313962489924,CCDC116 ,5
1.2514244013089388,0.14045951228264644,-0.805220292982912,ASNS ,1
-3.615328323279204,2.881369357085109,2.2437876930715244,ITGB1 ,0
-1.2495986306536593,0.03738344591515351,-0.5359760204960241,CZIB ,5
-1.656921280713887,-0.5612710411397045,-0.13733193863624985,SERPINB5 ,3
-1.0188458202481165,-0.27091360792892916,-0.8803517966864653,ARHGDIA ,5
-1.7258464948546266,-1.2801231385821592,-0.845139618493636,U2AF1L5 ,3
-1.7503533429221165,-1.3649292801574735,-0.727134061300089,H2BC13 ,3
-0.979066491631021,0.7032342664269119,0.04936718797899785,RPLP0 ,5
-0.8085001827312496,-0.2126715547382291,-0.31248639841676845,RPS3A ,5
-2.728294912315241,-1.0371240927582235,1.1601106545162763,ALDH7A1 ,3
-1.0719156255555857,0.20403233133640825,0.4769936248248763,S100A10 ,5
-1.011763851289764,0.36558339649139904,0.045171493585168976,HCRT ,5
-1.2559015192007459,-0.6367627411335531,-0.44144174965643884,RPL38 ,5
1.3203558079814388,0.7224988308780428,-1.3721153165390259,CSDE1 ,1
0.9648486699403306,0.62859761836713,-0.7001977551555302,SNRPD1 ,1
-0.35856520879706216,0.2387277093884016,-0.44734497090466907,ARHGDIB ,5
-1.8374932425836972,0.9923283167655887,-1.6221816892256153,THPO ,5
-2.076166250724588,1.620156865933047,1.6983159615042245,CD9 ,0
-2.1634574645023834,-0.9236846954198525,-0.21878921791996922,EIF5 ,3
-1.2610241791640617,-0.8114124654295856,-0.5181354944637533,HSPE1 ,3
-1.3539615460657812,-0.7093958827199395,-0.5491061623696738,SRSF1 ,3
-1.3649614251269688,-0.9881023779254325,-0.18873359827304886,ADAR ,3
-0.748362502815584,-0.23833253124123757,-0.5209170746192995,DDX21 ,5
-1.4718414040436663,-0.618430893363917,-2.0427603954301725,SNX2 ,3
1.3381919468497356,0.3989236513171895,-0.8852643004521078,MBD6 ,1
-1.463681883940655,1.9111818281675064,1.3730188845419873,RAB7A ,0
1.2475380200537378,0.30401330192601217,0.06806437835794675,CLIC1 ,1
-2.0446934410297044,-1.6048180516032458,-0.4811387738833592,EIF5A ,3
-2.2765442805350475,2.006657590756092,-0.4360743150386233,DGUOK ,5
-1.0878199389562484,-0.5564172424079749,-0.18275797508502048,HMGB2 ,5
-2.2015610818208198,-0.666191706247559,1.7581742207049373,FKBP5 ,3
1.8857941486858782,1.8065614708342532,-1.254038516718483,S100P ,1
-1.977101395682763,-0.8640880631177893,0.15237645825040713,IGF2BP3 ,3
-0.6735547687046244,-0.35043333504686935,-0.8028178595531961,PRRG3 ,5
-2.3337116456772864,2.395260617697395,1.7922166104977555,BAX ,0
-0.7209132142624866,-0.3149926264650354,-0.45305118987425996,RPL24 ,5
0.9513555723349182,0.5783472546253211,-0.6639219190976523,BLVRA ,1
1.5744229266725747,-0.17785192053188403,-1.2542273254623724,RTRAF ,1
-1.3720704248081066,-0.7690682593134858,0.1769839307813209,PPIAL4A ,3
-1.0213296487375283,-0.3703556768694555,-1.2525095767617709,YWHAG ,5
1.8191051739964783,-0.24531120331426273,-1.2399363635898102,MRPL12 ,1
-5.632851562439992,5.530616840545888,4.145148995015018,RAB14 ,0
1.989510855226697,1.3545158435404296,0.9836421901827661,LETM1 ,1
2.6877304193038034,2.8724891216981345,-1.7185858533855765,IDH3B ,1
3.6506896644940463,-2.526305003872162,1.6653887025844358,ASB2 ,4
-0.8158767354781106,0.7300765022781536,0.5976040717859774,COPB1 ,5
-2.83369962458957,-2.0440578070997577,-2.1965212805848733,RBM8A ,3
-2.469126652678914,-1.4513138064783668,0.7017853369087563,ATG4D ,3
-0.5413681360946007,-0.2439086229503701,-0.7336160258816978,ZYX ,5
-3.6956924352967278,3.172001170484303,3.4674260781558464,CANX ,0
-0.5520131403618382,0.3355438630004617,-0.1851439865792521,PSMD1 ,5
-0.3234783280572194,0.09985181820182744,-0.4718001060965804,TRA2B ,5
-1.5587204774729184,1.3012444812634794,1.9731080477328564,ENO2 ,0
-2.4474136545417644,3.316572069641948,1.2495554499379085,RPL15 ,0
-0.669258583315518,-0.3756331289777125,-0.6857112771612764,STRAP ,5
-1.7112258717353352,-0.4749062007614661,1.4291278969694516,CSE1L ,3
3.420858102917319,-1.6153656866692299,2.020032588830176,DLD ,2
1.8718520184378966,-0.5578770024802002,0.3218095213452934,PRDX1 ,1
-1.505964059455439,-1.1033413071088403,-0.16830193138182464,HSPA8 ,3
3.932274665589021,-1.3434682927472816,3.3276424037799304,ATG16L2 ,4
1.3526283756884216,-0.19503629675380105,-0.2837962838161121,TNKS2 ,1
1.6739024716485527,-0.2502317859911766,-0.2974300817191114,RPS7 ,1
-0.7440617388620624,-0.048500069376194235,0.14666304014885564,HSP90AA4P ,5
4.314644947156004,-3.3474627841018734,2.8893939224811382,MTAP ,4
3.478095386052606,3.9407295279640113,-0.5015373699823726,PRMT5 ,1
-0.6774026653594525,0.057021659988270065,-1.6436754868319738,RPL23A ,5
-2.702796119128962,2.757438981043053,2.7839902412518858,LRRC59 ,0
-2.1773342262199558,1.9952433814993777,2.597459515062396,RFLNB ,0
-2.2030943111298757,-2.125194180281442,-0.19992878639170167,AIMP1 ,3
-2.1481590925065372,-1.4644925918235916,0.9932188333581532,GRK7 ,3
1.6669504310920884,0.45281522700575255,0.8274763339238213,UCHL1 ,1
-1.3445039002130432,-0.4943258085538019,0.47057402082173194,ACTB ,5
-5.31269301692649,-4.4407433353963635,2.9486455407795926,KIAA1614 ,3
2.229245539341099,2.766222442764429,-0.39564005076107545,RANGAP1 ,1
-1.9510784833180779,-1.677696884302973,-0.7025302849427546,CORO1B ,3
-1.7762166922037013,-1.5360840509192126,-0.6924343882095375,EIF5A2 ,3
-2.1937627085355276,-1.4019927281971876,1.5700345739515333,PGAM4 ,3
1.2859177867661824,0.539686661441118,-0.6925995128274302,PSMA2 ,1
2.004556248199373,1.6817482346109804,0.39862125953150157,ARPC1A ,1
-2.495624234052132,-2.4425008338614247,-0.5439244276503004,CDV3 ,3
2.8207298013339446,-1.4797762023847922,1.7012606814015157,IL18 ,2
-3.9552789938368615,5.098377079906538,2.751077564421616,TMED9 ,0
1.9126608891457861,0.8308010140380808,-0.049130083732255,HNRNPA0 ,1
-1.1795027939455809,-0.2710053281521918,-2.154597083073221,TMOD3 ,5
2.1267870146975185,-0.7740242130348715,0.7865763251942605,HSPA1B ,1
-1.0439164610541924,-0.7172866261229861,-0.4282963122815231,HSPA5 ,5
-1.3420543922066728,-0.9492675213092185,-0.7642292738589826,SNRPD3 ,3
-0.9632292302521098,0.36385103448565936,0.24608148651912826,UBA1 ,5
2.9056059213854804,-1.8159128312534287,1.5911061107043973,ERP44 ,2
-0.9601967837460335,-0.6552327915186823,-1.5739378248529532,IPO5 ,5
1.188220373356767,0.22503891340800036,-0.6835777769182222,RPS17 ,1
-0.984498933628508,-0.6501450882317995,0.09603208242674041,HSP90AB1 ,5
-0.5478011981875643,0.010437150053911867,-1.187066418537414,RAE1 ,5
-0.7783626350494053,-0.08106409967675618,-0.8539137426129874,FUS ,5
-1.5415443581361044,-1.3909300640205429,-0.3034848049019039,TPM2 ,3
1.3797670942269797,0.02027078050166926,-0.11527675389811941,RPL9 ,1
-0.5614695132298774,-0.0554248247980229,-0.5443261750959314,RPS24 ,5
-2.2777862478628044,-0.9639179371065463,1.1387477225503595,MAP4 ,3
0.9786246475920406,0.481988392092065,-1.041350183872576,EIF6 ,1
-2.1709188877553065,-2.0505233513004537,0.6484262616681578,UBQLN1 ,3
-0.7232863386505218,-0.5740031241649233,-0.8791704186907819,PGK2 ,5
1.729398687671432,-0.5190847096536152,0.20900194216830903,HNRNPA2B1 ,1
-1.0078746356637904,1.189164230298576,1.4307904833015714,PABPC5 ,5
-1.5085088494329966,-1.4217589702360527,0.30978532523973124,PLXNB2 ,3
2.066635666422746,2.4799517612487927,-1.6583771436386578,SELENOM ,1
-0.9638204521966841,-0.8794888529566368,-0.7415378995144735,HADHA ,5
-0.945022404520096,1.1889860163591148,-1.0558474392836008,PFKL ,5
-0.9380808714960475,-0.6907309389119569,-0.3970520660493908,ERP29 ,5
1.2602090828310966,0.4509322623330324,-0.24838771800577836,STIP1 ,1
1.6245952844230422,-0.17547687180815785,-0.6596146025098361,CLTB ,1
-1.384758155473771,-1.3692175847908554,-0.34909989978023415,PDLIM1 ,3
-0.2157356426697454,1.6939109128557213,-0.05908872804891698,EIF3A ,5
-1.7262234615150518,-1.606672169714324,-0.38929040340600635,RPL32 ,3
-0.8684145225446251,-0.7757045727935431,-0.5885040614989201,RPL35 ,5
-0.4098855863226557,0.22846171738670745,0.11737144378021003,RAN ,5
-0.6691865538034493,-0.6202928054463255,-0.7695719757429815,RPS27A ,5
3.3562053994371994,-2.0989395412965917,2.1420738316716053,DNAJA2 ,2
-0.7559873127648613,1.7640520318088901,0.9386730228369377,ILF3 ,5
2.328327392965047,-1.0221569294768433,1.5932894109517128,CSNK2A2 ,2
1.352885464672887,0.13252421688586122,-1.0191196623005883,PLIN3 ,1
-2.9044947126630203,-2.4216978625188683,-2.3562611162870484,CALD1 ,3
-1.0779060258818247,-1.1199157415497818,-0.7281228284940112,LMNA ,5
-1.6047832084233438,-1.518518137596809,-1.7667037620684187,CBX3 ,3
-2.399167432903035,-2.6383015947349624,-1.0503159923767742,FUBP1 ,3
-0.870122160304125,-0.9359128283786852,-0.504298212059652,TPT1 ,5
-1.22622135099156,-1.1327459401637228,-0.29749933087695235,ACAT2 ,3
1.126545835894272,0.3860898211117338,-1.3423134974679916,SEPTIN2 ,1
-0.9035708903570902,2.544302630473455,-0.5172482411095523,COTL1 ,5
-1.1601337561055973,-1.1206982445918534,-0.12247930761948092,RPL6 ,3
-0.36774698486979535,0.691107630246173,-0.002776189950139895,AIFM1 ,5
2.0572465572461036,-1.5306627678941556,-0.5566312303609147,PFDN2 ,1
-0.7156791328525213,-0.5363888734721133,-0.6146676823111238,HNRNPAB ,5
-2.016376800291808,-2.0413746831297046,-1.2779702589342186,JPT2 ,3
1.1942907363769644,-0.07100686979664225,-0.8322267166291109,ATP5F1C ,1
-2.233745779731055,-1.5944001677881496,2.334935273376039,TRAP1 ,3
-0.21476307054218163,0.049124179137971076,-0.5245380152022736,EIF3H ,5
2.0239283635674954,-1.3978296550387412,0.07308321587363865,PSMA5 ,1
-6.280249203261994,2.1915227437737563,6.697713692299013,KRT1 ,0
2.3075240912081845,0.37921375072735475,-2.759552718002716,CDKN2A ,1
-1.7765054299841625,-1.9251649792356322,-1.448964964179239,EDF1 ,3
-0.7918059334220204,-0.5922284906225017,-1.4128894141152215,SNU13 ,5
0.13487201176790545,0.9014905861140903,-0.10101210190457106,AOX1 ,5
-0.7708966690363555,-0.7813777841518537,-0.6950239147277459,XRCC6 ,5
1.3506952677117325,0.5191695616365576,-0.13527670572753717,VPS16 ,1
-0.5034412190818568,-0.413006493674576,-0.27450192192007106,LGALS3BP ,5
-0.7714232610055162,0.823824358860208,-0.10060252603499414,RUVBL1 ,5
-1.2625274115260172,0.8008628355114681,1.9467292569550998,MT-CO2 ,0
-0.7964203257378091,-0.14131814408391774,0.3972588499712753,UBA2 ,5
-0.8292093021533891,1.79869214530882,1.5532136523844668,COPA ,0
-0.3404191821113861,1.1898617375311782,0.6812500476104845,PSMA8 ,5
-1.4725687073629807,-1.4123558046558489,0.42782277023465,GARS1 ,3
-0.024381350202405186,0.5847376973694565,-0.9124595159543993,PHB2 ,5
1.7961846993786428,1.1968722522735857,0.8181911840047569,SMS ,1
-0.2028806461675173,0.8325858386559355,0.6065866150777711,DPP3 ,5
2.0939166966833436,3.257177235157345,-1.0926090151392789,SFN ,1
-1.4553588334421663,-1.7289787618920824,0.4302655545184217,RPL11 ,3
1.6904101154894147,-0.2919371600650494,0.7681765130356559,SF3B3 ,1
0.9510573246562504,0.6908781758110021,-0.05936216148715768,PABPC4 ,1
-1.7994296806903747,-1.7357973639396236,1.4142301800213848,RBBP4 ,3
-1.167822943725732,-1.2795577301329164,-0.8505771048933655,PSMD4 ,3
-0.7380474882812198,1.6331190920036065,1.3315357324535788,STAT1 ,0
1.0957681259363612,-0.0905815642729659,-0.22427006611260067,AKR1B1 ,1
-0.24863730183337632,-0.024433646232114626,-1.2586094563035912,NME2 ,5
-1.1124102095499118,1.8179741379536103,2.2137123146028035,MCTS1 ,0
-0.6577431638299526,0.917332919106119,0.9342422260520702,RPL18 ,5
1.3893549212746805,1.5242638056241984,-1.4587838698736209,HSD17B4 ,1
-0.41570236478216854,-0.380356436196949,-0.7639435392323735,ACP1 ,5
-0.6703633962663763,-0.7721300121024791,-1.0554730681816349,RPS23 ,5
-0.061557662534352665,0.9477432896148394,-0.9086439803323161,EIF4G1 ,5
-1.2378678262876341,-1.5973490971297002,-0.26816418581218887,TPM4 ,3
1.5151684242790868,-0.46159859012670923,0.675721917055384,PSMD7 ,1
-0.2575933695874214,-0.10361050021109103,-0.9848128804280403,HAT1 ,5
1.2383559996306752,0.6475681586331393,0.06827434535278008,IDH2 ,1
2.8473773530672344,-5.315231173633609,0.2110325457252292,JPT1 ,2
-0.3552478828705978,0.4378992926476575,0.36184824713411456,SFPQ ,5
-0.28682473457683727,1.6381272839000716,0.517037576466322,SPR ,5
-0.347070168366189,-0.38427034275253924,-0.4360498515888556,HSPD1 ,5
-0.48029223506213947,0.6819355289378688,-0.2089857941768822,HSP90B2P ,5
1.3741592134086378,-0.26786731222606075,0.09353650869002786,PYGM ,1
-0.21551125659677647,-0.10767236331850481,-0.18848208417970844,NUDT5 ,5
1.3102375282265424,1.3489009500668,0.031063815722092717,RNPEP ,1
-5.262541775621237,10.27770821890372,2.245761641617039,RAB1A ,0
2.79430774268664,-1.69695244861636,2.406950233625468,PCMT1 ,2
-1.6527012797761804,-1.0533901137699835,3.078429604642441,HBG1 ,2
2.9775587768948037,-2.7398703741555073,1.8973081396803075,CDH5 ,2
-2.363565943046277,5.253592937810905,2.7263401297740506,RAB10 ,0
-1.3611472672037372,-1.8087328033805405,-0.5635202080511449,CSRP1 ,3
-0.37621199973863434,-0.25109766849269854,-0.09003381508594163,HDGF,5
-0.4225192894033669,1.8531892154631828,0.8329467387314496,AP2A1,5
-1.2014154612676378,-0.8023550281330539,1.3753986821467226,ZC3H7B,5
1.118785851235661,-0.046877266994611054,-0.8322472693008681,DDX39A,1
-0.8482742628598248,2.4349393846875786,1.8175565079993872,KRT82,0
1.3278804608267647,-0.5305072200595703,-0.16684126634774918,KRT19,1
1.2000557608781002,0.2086019466091312,0.35501960177886877,PKM,1
2.7239891402885763,-1.4729176715267156,2.5438548772636533,HNRNPR,2
-0.765227675254125,-1.0836294854439943,-0.44980913169492787,ENO3,5
0.18641092491420375,0.860610558346212,-0.043783891394764206,KATNAL2,5
1.2234198447188254,0.6656493311144032,-0.5225576983441056,CNPY2,1
-0.5050815720954549,-0.29507382108613195,0.30958171141274055,ANXA2,5
1.2566717061096728,-0.3239124334847135,-0.20807352758485917,EEF1B2,1
-1.4369272002390827,-2.0153640172016023,0.11904627091213633,PRKCG,3
-1.2136128733907359,-1.0405107729877343,1.0091872415066288,H3C1,5
0.11263904899940713,1.1434654979307644,-0.017935110498593976,UQCRC1,5
-0.95852641776264,-1.2312248436478286,0.209638590696128,PPIA,5
0.8774584524222696,0.6562613171967254,-0.7045976398986293,PSMA3,1
1.4313963163548096,1.8314087279009015,-1.832188845301227,APRT,1
1.7593270170365014,0.7572730446232572,1.439675764078288,ALPP,1
-0.818285555398202,-1.1686017349523101,-0.28183786747243333,TPM1,5
2.736876319794704,-2.123760923490813,2.3169833748377155,TXNL1,2
-0.40810350090651726,-0.4206511345416527,-0.3841197050159905,BANF1,5
-0.08467792339912322,0.33911356728449954,-0.01028231529105804,NARS1,5
-0.13241353931722843,0.27268795456211326,-0.6835805441180366,SUGT1,5
0.9798259251930835,0.27648171931010973,-0.8007302830037195,PCBP3,1
-1.0300847071130084,-0.961345943179148,0.6087883526675258,VPS35,5
-0.9744533445447626,-1.1972317139896114,-0.43818776805595433,LASP1,5
-0.42154889033549303,-0.4438369015275959,-0.08870722280928521,HSP90B1,5
-0.6242186482919871,-0.6829868115185053,0.13495869806387023,GDI2,5
-0.7421566840955813,3.0411506987020935,0.871624684447101,ADK,0
1.247576065646205,1.7768157766568058,-0.4321907750908032,NPC2,1
-0.7583836023198064,-1.1537531574150954,0.08453833395678498,KRT85,5
-0.6265912361123966,-0.8280952146062571,-0.04235555486150158,GSTP1,5
1.5779018731765144,-1.2880312155362117,-1.1530967515482085,PARK7,1
-0.19882343908411437,1.5457654328614232,0.8673312284380175,ZC3H15,5
-0.2744987106770028,0.01838843358467153,-0.3826371330739089,ANXA1,5
1.2082118336711916,-0.2634245950194309,-0.16167343437677223,LIMA1,1
-2.0179820214771,-2.309458958192938,2.7270170858737854,ENO1,2
-0.9376326628886041,-0.7307075585335963,1.3574740487916426,KRT25,5
-0.30687891330032485,-0.33632405753987155,-0.24321820759368837,PFN1,5
-0.5390390433500175,-0.65469450643701,0.11559837193225404,PGK1,5
-1.7193919020040267,-1.8748488692320875,2.6042704422286884,C17orf99,2
-0.45383359288617,-0.703767014121686,-0.5318268966430901,COX6B1,5
-0.06471170977465783,0.384822767110316,-0.3242694099253062,NAMPT,5
-0.2373774035538138,-0.2291547809546643,-0.35247507657018307,HNRNPUL2,5
-0.7623892235138103,-0.8849044436159753,0.5462559738305315,NLRP2,5
-0.38088300871516056,-0.3903733269974825,-0.09315447904021093,EEF1D,5
-0.8391832062344208,-1.2172712647710622,0.8688053955541197,POLN,5
-0.24469955596822154,-0.3434831847938692,-0.5128974464726539,MYL12A,5
-0.37539326295631165,-0.23029826088574246,1.0308460037114786,PPP2CA,5
0.9815895767051432,0.49821516320154713,-0.43240567727752827,SEPTIN7,1
-0.4219410694881895,-0.6684858535558256,0.29854784116524635,NACA,5
1.2478351512960297,-0.5790105917863149,-0.41994690820387787,KRT87P,1
0.8868223778855546,0.25664587600144106,-0.24497470882489947,SERPINH1,5
-2.3699002064332593,3.6437724323794543,6.5271725723709935,KRT9,0
-0.5642454141935874,-0.7100143995245801,0.6684235900151473,GSPT1,5
1.32391242517369,-0.9107620691614595,-0.4902659563650193,AGR2,1
-0.18313756420700789,0.13230699268538904,0.3901499862404898,TUBA1C,5
1.075668764024732,0.9069233788488622,0.35712844969643964,ILF2,1
1.2649860977910825,1.2241133347852646,0.432880220439433,PHGDH,1
-1.449240664691092,-2.2321547375941204,-1.9936598737264333,NSFL1C,3
0.6872477878145336,0.6761390717308423,-0.3281888717795299,USP14,5
2.4749972918507743,-2.2848658880083956,2.419758872857726,USP13,2
1.6229555062321122,-2.0988436424730277,0.56723165825752,UGP2,2
-0.5918850648315439,1.0682944916718948,2.431122112881855,MYO1B,0
-0.5589859675073906,-0.7502446739726248,0.6676572687478833,MAPRE1,5
1.3758489623455707,2.5355297318686367,-0.05185726551041446,AP2M1,1
-1.3267407730220067,-1.8174685889495414,2.241547193625223,CAPN1,2
-0.6594784175195216,-1.2563515628006365,-0.02440916489405146,GLUD1,5
0.04203714669352439,0.29544405900230486,0.26764616774969285,HNRNPH3,5
1.3292722196215057,-0.5344514969717712,0.6040582615015919,MATR3,1
-0.2870352397650848,-0.45551734040964964,-1.4884454855666387,FEN1,5
-1.5548007192572877,-2.4952160306788906,-1.0507133235999808,SLC9A3R1,3
-0.36039838485335784,-0.08560799375056637,0.16532037660656673,PRPF19,5
-0.36662549400408356,-0.5325133081228383,-0.43685542007492245,HSPB1,5
-0.8545833085571937,-1.658543571350734,-0.02788734198085186,KRT4,5
-0.5960868439358198,-0.7366215265772857,0.9298109468519093,SNRPE,5
0.9395370842422827,-0.17526761575839467,-0.3790590025774324,RPL5,5
1.1563752821804716,1.0738017212206414,0.4982382722313448,FBL,1
-0.5202572034422069,-1.060582663573706,-1.112435780303804,HNRNPF,5
1.8935023288109059,3.473798957558258,0.31625462584025854,ALDH5A1,1
-0.2112714975750499,-0.554903725489211,-0.25637873581123505,ETFB,5
0.07582881528804168,0.05765021068612183,-0.4002220049489795,MYL6,5
0.959700177849825,0.048105974471584004,0.02998471361929307,LCP1,5
-0.11082115666118293,0.8224274696627341,-1.7499213453647349,TIMM13,5
-0.0730248048832871,0.26790438891997975,0.8586672090791729,HSPA7,5
-0.14487463900115408,1.0408848309423018,1.0888318918486612,AGPS,5
-0.03158773349411239,0.9556474562275156,0.30190066821199957,GPI,5
-0.43402330446532683,-1.0810814520720289,-1.174615952172906,KRT5,5
-1.1947129303021502,-1.3185025508532897,3.059242293785605,USP5,2
0.7770325453663226,0.6820354292459923,-0.34129502327840555,CCT6A,5
-0.5943559762720023,-1.1886025565183291,-0.6052854190490704,TXNDC17,5
0.14144386016357752,0.2699781148875344,-0.05707555427760319,COX5A,5
-0.0770081728455953,-0.027229345105606133,-0.9405746735855226,YWHAB,5
1.0123100843579138,-0.15327143408733007,0.23135547530977943,HINT1,5
0.12125150281263014,0.11718935415637675,0.020022473169136287,GCLM,5
1.5919472461536464,2.0970828429583634,1.1331638283069547,PIR,1
-0.017035501093636034,-0.10685713712025453,-0.657641533866664,RPS10,5
-0.2769361949048507,-0.7155491649499923,-0.030229298768943993,MAT2A,5
0.05526734068370069,0.6636236837996182,-1.6756445252323602,PSME3,5
1.7167893357257857,-3.5297006395039716,3.4890417423857287,GC,2
-0.2737344835300411,0.2806697902628134,1.1237864837258946,RTCB,5
-0.6635018711111746,4.067408580237372,2.121882053610587,TUBA4A,0
1.0396692811443624,-0.6000994186155678,-0.456748428388036,ENO1,5
-0.34749659673129385,-0.9448497825540557,-0.043849398369631,HMGB1,5
-0.4061789401475247,-1.1023905326102728,-0.23070420114074014,ANP32A,5
1.3093665193203745,3.253972578080545,-1.4437311257424372,UQCRFS1P1,1
-0.6546437926118198,3.530789905662992,-0.296063979070681,TARS3,0
0.09192764448871192,1.460468085668899,0.7392214605456618,EPRS1,5
-2.1140882668810166,7.768859044428172,2.577976322100017,RAB1B,0
1.7987088476502486,-0.13546649686449305,2.5555830731363,STAT3,2
0.048138024119328986,0.30919283466729247,0.04495031224321527,VCP,5
-0.4078718644930221,-0.408215421732351,1.113628387530308,EEF1A2,5
1.3563702046936383,-0.15480129573649953,1.2800046469439648,ALDH1A3,1
-0.5105170548739513,2.2330721007348,2.900303332919541,SLC3A2,0
-1.1185406565638747,-2.0216959894188027,2.5571128734400213,KDSR,2
1.0486238658724165,1.3498966681404623,0.0973646859370375,MYH11,1
0.20743478266779525,0.21377684320150495,-0.28680017353340864,IDH1,5
0.16813451847386562,0.15065442652615224,-0.662371770525965,GLO1,5
1.035830433811147,-0.7749821057934839,-0.5838622148382677,PA2G4,5
0.9686660782168429,-0.07926255033942137,-0.4131089204132195,RPSA,5
1.0185418964165784,-0.588769105608425,-1.218976600918023,ETF1,5
0.03532192532471747,0.018279610930022464,-0.10696295715530164,CCT3,5
-0.2188112837673909,-0.6388030712778416,-0.001544663520401197,EIF1AY,5
0.3025835985923333,0.8036712135129043,-0.16759292487374147,PIN1,5
-0.3252010193056008,-0.2978674051016472,1.3934669393479644,ACLY,5
-0.3143050153973771,-0.39828832736155684,-0.7071991073871371,HNRNPCL1,5
1.0569954651717597,0.5405912104119784,0.5184312978964752,EEF1A1,1
0.19497273178399246,0.552412541573931,0.09430450951723704,TBC1D31,5
-0.12266835201567929,-0.26008451571415697,-0.028345156211259034,ATP5F1A,5
-0.42799548600615384,-1.1604333496308215,-0.03803742957605074,STMN1,5
-0.8448133625907882,-1.2649249034527712,-3.3885350971804997,AHSA2P,5
1.166171597284857,2.3779779015595612,-0.06772056086670805,GLS,1
0.2697958547024993,1.1739291850666773,0.2591515817109365,OTUB1,5
0.7812992963873268,0.2681709839164989,-0.6227567123227826,MCU,5
1.0820884961687856,-0.8436701302880708,0.3263002786688878,GLRX3,5
-0.12517323269956243,2.651100953293149,5.253134999437568,CYB5B,0
-0.0549471863218748,0.4617479307309854,-0.2626913181334761,ANP32B,5
0.013107082014788834,0.1509973789892788,0.38961014119399345,PRDX6,5
0.016279188081350197,1.6398834360928525,-0.36675507970930804,ARPC1B,5
-0.1293658586310615,2.0148104050022173,2.4616798077108126,PRPS2,0
0.12346150247213505,0.07860647508862509,-0.028811341199850037,PSMD11,5
-0.18993480843757848,-0.7697089788488473,-0.19014487811467173,RPS14,5
-0.3266526060819438,-0.7918318728211212,1.163912941730135,CPSF2,5
1.5013687807539806,-1.9067153195403967,1.1192157224039263,HNRNPA3,2
1.0320006511275028,-0.16203978239699904,-0.21345035868637718,NMT1,5
1.2887567346661608,-0.8275514631956843,0.733481886101206,SSB,2
-0.5411913735428887,-1.7515934139092433,-0.48034613500933027,YBX1,5
0.21450035347968066,0.7083816220089184,-0.3038918125064827,PAICS,5
0.3592392409970389,1.1122914279408618,-0.2588668418099392,COMT,5
0.21405881670646146,0.18820086856956117,-0.2707235004698294,UQCRH,5
0.8673147156068679,-0.053756248122355355,-0.5060279270032666,U2AF2,5
-0.3063966031701503,-1.2873956825989739,-0.00193530838127233,CFL1,5
0.811326367576959,0.053412587910307986,-0.7193916359903342,SRP14,5
0.9731001285591503,-0.20605083415789746,-0.061612242183667495,KRT8,5
-0.1087724619000127,2.9225376851201887,1.8108153356762071,GFPT1,0
-0.26601430425248723,-0.9134969740522537,-1.6824056483256262,KRT76,5
0.16926997878954775,0.41420561879554413,0.6898444561683297,TXNRD1,5
1.57256062550806,-1.9398440765272815,1.8083487501848325,UGDH,2
-0.20467666914588242,0.1600115419847625,2.846533585509338,RAC1,2
-0.48912064151095563,-0.5790247331289017,-2.5689904748027526,ADI1,5
1.9796806546293502,4.52984916017939,2.038522118753263,ALDH16A1,0
0.20841534222907815,0.9630793145760715,0.5528515981593161,HNRNPL,5
0.7156516087722945,1.3639343843730558,-0.6596598382288545,PBDC1,1
