,1,2,3,4,5,6,7,8,9
MAT2A,-0.648371671,-0.10780329,-0.078563669,-0.518701058,0.022900402,0.066261442,-0.756330919,-0.214240226,-0.169744676
GSS,0.462575888,0.222804561,0.264236151,0.614474283,0.376290383,0.432959407,0.531069493,0.293958979,0.350497247
HADHB,0.283329168,0.660837368,0.641546029,0.137503524,0.518031493,0.512985335,0.149259365,0.531069493,0.526068812
HDGF,0.717210299,0.207892852,0.194087052,0.618238656,0.112366523,0.112366523,0.627606838,0.121678557,0.121678557
PSMB1,0.129612738,-0.095419565,0.081339627,-0.081613766,-0.304006187,-0.112474729,-0.042456799,-0.265344567,-0.074000581
AHCY,-0.522840789,-0.066427362,-0.307572802,-0.395928676,0.063502942,-0.16326792,-0.4639471,-0.00433459,-0.231074664
NUCKS1,0.744161096,0.297484916,0.219091058,0.758729568,0.314986485,0.252173413,0.55875743,0.115033243,0.052415894
TRAP1,-0.694321257,0.060739158,-0.038006323,-0.59946207,0.153156788,-0.084670324,-0.54793177,0.064882852,-0.069451881
XRCC5,0.739848103,0.320773477,0.209141398,0.611644543,0.196607044,0.09895848,0.552868871,0.137503524,0.039840265
TBCB,-0.15682011,-0.411195433,-0.048412205,0.011495639,-0.239566125,0.137503524,-0.251538767,-0.502259911,-0.125006361
KPNB1,0.51903861,0.574343754,0.243669081,0.212880566,0.271425676,-0.045431429,0.409255147,0.468843943,0.151858817
SRSF2,-0.118726939,-0.184424571,0.126972856,-0.246395464,-0.309359421,0.015782997,-0.145605322,-0.205896101,0.119024103
UCHL1,0.163498732,0.531069493,0.151858817,0.078609835,0.449957484,0.085424656,0.102993993,0.474046599,0.109694865
AHSA1,-0.281035664,-0.395928676,-0.2968993,-0.597277823,-0.708396442,-0.595096878,-0.200912694,-0.311148256,-0.19759996
GNPDA1,0.415758667,0.565597176,0.128293401,0.311503115,0.464668267,0.041242982,0.385154897,0.538041453,0.115033243
PLIN3,0,-0.168122759,-0.120294234,0.027154052,-0.139235797,-0.075520008,0.473007568,0.308011315,0.370722275
VPS35,0.084064265,0.202887833,0.09085343,-0.069451881,0.051024003,-0.045431429,-0.104697379,0.01720929,-0.080087911
DLD,1.296897858,1.058662839,0.803227036,1.085424656,0.849599011,0.608809243,1.10701825,0.871843649,0.631337144
SLC25A3,1.343123519,1.150559677,0.904580435,1.132905812,0.943358763,0.711935357,1.461528559,1.272023189,1.041242982
ZC3H15,0.117695043,-0.013043037,0.089498151,0.10701825,-0.02180437,0.096261853,-0.242976753,-0.371459681,-0.253257284
GANAB,-0.195946441,0.051024003,0.123003954,-0.378944497,-0.083141235,0.021479727,-0.270555993,0.024319679,0.129612738
PARP1,-0.352915787,-0.529072743,0.037030731,-0.475936324,-0.650634722,-0.069451881,-0.329159664,-0.502259911,0.078609835
PEPD,0.100304906,-1.035046947,-0.623709617,0.282143229,-0.849440323,-0.424687669,-0.569179503,-1.698997744,-1.275786313
GRB2,-0.498178735,-0.117161344,0.217851097,-0.307572802,0.077242999,0.426533138,-0.543719518,-0.158429363,0.191562651
RRAS,0.424384672,0.783247097,0.586884813,0.192825404,0.553851968,0.371837617,0.403813062,0.765534746,0.584000383
PSMC5,-0.369594529,-0.195946441,-0.251538767,-0.508403406,-0.332789088,-0.373327247,-0.254977851,-0.077041036,-0.118726939
DUT,-0.401634795,-0.450084446,0.045442971,-0.179514657,-0.227692025,0.283329168,-0.168122759,-0.214240226,0.296310561
ATXN10,0.299830762,0.055195654,0,0.23878686,-0.002888279,-0.043943348,0.304511042,0.062121712,0.021479727
NTMT1,-1.234465254,-0.888968688,-0.831357964,-1.318325858,-0.968604804,-0.897006007,-1.234465254,-0.886299501,-0.813499442
NUDT21,0.567545448,0.160920188,-0.242976753,0.620117165,0.215367972,-0.17299399,0.308011315,-0.095419565,-0.483984853
RBBP4,0.42867841,0.361768359,0.230203013,0.453122447,0.388465097,0.271425676,0.459431619,0.3950628,0.27857955
NASP,0,-0.001443417,0.018634174,0.195347598,0.185232254,0.197865391,-0.064917477,0.059355278,-0.023269779
HSPBP1,-0.272297327,-0.641603738,-0.442222329,-0.095419565,-0.459972731,-0.248107862,0.001441974,-0.36215794,-0.150400989
TNPO1,-0.298672743,-0.316528107,0.140124224,-0.192645078,-0.20756107,0.264236151,0.340277405,0.326537348,0.798257933
HYOU1,0.340277405,-0.027674958,-0.358453971,0.220329955,-0.145605322,-0.459972731,-0.023269779,-0.388355457,-0.703689439
CCDC34,0.535057595,0.063502942,-0.20756107,0.458382004,-0.010134377,-0.267079618,0.402722177,-0.064917477,-0.321928095
EFHD2,-0.17625064,-0.529072743,-0.267079618,-0.13606155,-0.486004021,-0.209227962,-0.001443417,-0.351074441,-0.074000581
DHX15,-1.248107862,-0.652901329,-0.378944497,-1.184424571,-0.586405918,-0.2968993,-1.061902439,-0.465938398,-0.17625064
TRIM25,-0.171368418,-0.256700472,-0.329159664,0,-0.083141235,-0.140825544,-0.739372092,-0.821126042,-0.878321443
PSMC6,-0.473931188,-0.074000581,0.038436182,-0.459972731,-0.054392297,0.070389328,-0.632628934,-0.229382353,-0.103146927
PPP2R4,-0.701341684,-0.459972731,-0.371459681,-0.746615764,-0.502259911,-0.399730246,-0.734563104,-0.492078535,-0.388355457
TXNRD1,0.45206823,0.291603558,0.252173413,0.371837617,0.214124805,0.190298792,0.40599236,0.248534836,0.224040274
ELAVL1,0.279768422,-0.189351252,-0.10780329,0.197865391,-0.268816758,-0.171368418,0.134878054,-0.330973234,-0.234465254
PSME3,-0.60164963,-0.432454552,-0.318325858,-0.471928835,-0.298672743,-0.171368418,-0.595096878,-0.422752464,-0.295128036
PSMA3,-0.320125852,-0.251538767,-0.377069649,-0.53951953,-0.467932448,-0.579921884,-0.336427665,-0.265344567,-0.377069649
UBQLN1,-0.100051014,-0.2968993,0,-0.202571918,-0.395928676,-0.084670324,-0.027674958,-0.220950447,0.09085343
TP53I3,-0.251538767,0.423309237,0.182692298,-0.378944497,0.299830762,0.074505436,-0.246395464,0.432959407,0.207892852
CACNG6,-0.334607229,-0.092340172,0.201633861,-0.498178735,-0.253257284,0.055195654,-0.300448367,-0.055891201,0.254594043
USP14,-0.256700472,-0.181149439,-0.123433941,-0.356605547,-0.277533976,-0.205896101,-0.535331733,-0.454031631,-0.382701517
RPF2,-0.531156057,-0.289827252,-0.011587974,-0.678071905,-0.436353731,-0.142417045,-0.392137097,-0.148800661,0.145351386
GART,-0.329159664,-0.204233052,-0.248107862,-0.413115187,-0.286304185,-0.314732593,-0.360304767,-0.234465254,-0.261880711
AIMP1,-0.112474729,0.084064265,0.100304906,-0.490050854,-0.289827252,-0.258425153,-0.148800661,0.051024003,0.082702589
NSF,-0.049904906,-0.067938829,-0.10159814,-0.02180437,-0.036525876,-0.055891201,0.084064265,0.069014678,0.049630768
SDHB,0.622930351,0.197865391,0.355016264,0.457331625,0.03562391,0.206643224,0.232660757,-0.189351252,-0.017417053
MCM3,-0.836501268,-0.371459681,-0.454031631,-0.897006007,-0.428565884,-0.498178735,-0.691988685,-0.224317298,-0.293358943
YBX1,-0.63039393,-0.479954976,-0.222632891,-0.263611599,-0.109358756,0.163498732,-0.533242384,-0.377069649,-0.106249498
TXNL1,-0.694321257,-0.189351252,-0.19759996,-0.795859283,-0.288064643,-0.281035664,-0.597277823,-0.089267338,-0.081613766
RNH1,-0.603840511,-0.089267338,-0.153606979,-0.354759487,0.164786278,0.115033243,-0.483984853,0.034215715,-0.01449957
CTNND1,-0.309359421,-0.087733372,-0.100051014,-0.490050854,-0.267079618,-0.263611599,-0.343732465,-0.118726939,-0.117161344
ERO1B,0.39835037,0.244887059,0.276198865,0.192825404,0.042644337,0.088141597,0.266636643,0.117695043,0.163498732
PPME1,-0.606034724,-0.160040413,-0.282789701,-0.662003536,-0.212567535,-0.320125852,-0.545824107,-0.09696173,-0.204233052
GSR,-0.058893689,-0.067938829,-0.06340917,-0.038006323,-0.043943348,-0.024736678,-0.024736678,-0.03209363,-0.011587974
OR11A1,-1.061902439,-0.756330919,-0.749038426,-1,-0.689659879,-0.671163536,-0.98279071,-0.671163536,-0.650634722
COPA,0.690640579,0.366252264,0.154453593,0.796597754,0.47612242,0.27857955,0.63691458,0.316145742,0.119024103
COPB1,-0.582079992,-0.520769439,-0.2968993,0.084064265,0.147957881,0.387362541,-0.160040413,-0.095419565,0.14404637
VPS26A,-0.652901329,-0.564904848,-0.367731785,-0.77349147,-0.680382066,-0.469929258,-0.650634722,-0.55851652,-0.347398782
ITGB1,0.643394453,0.064882852,0.257010618,0.580145484,0.005759269,0.211635253,0.757023247,0.182692298,0.388465097
MYH10,-0.03209363,0.086783766,-0.054392297,-0.121863233,-0.077041036,-0.010134377,-0.397828209,-0.369594529,-0.058893689
IPO9,0.605020153,0.482332021,-0.55851652,0.773996325,0.653518671,-0.371459681,0.197865391,0.078609835,-0.946193556
TWF1,-0.075520008,-0.17299399,-0.070966521,-0.09696173,-0.190997225,-0.075520008,-0.199255376,-0.291592017,-0.174621396
CTNNB1,0.859969548,0.560714954,0.415758667,0.749319725,0.45206823,0.32308179,0.934327778,0.63784206,0.508935662
HIBCH,-0.552156356,-0.277533976,-0.284545873,-0.59946207,-0.321928095,-0.314732593,-0.40354186,-0.125006361,-0.118726939
NLRP2,-0.560642822,0.056583528,0.079975377,-0.621488377,-0.001443417,0.03562391,-0.395928676,0.22527493,0.261831659
USO1,-0.081613766,-0.17299399,-0.713118852,0.038436182,-0.051399153,-0.575615328,0.044044333,-0.043943348,-0.569179503
DLST,0.423309237,1.38294387,1.164142649,0.200378798,1.162854528,0.958285901,0.443606651,1.40653667,1.202260984
ARCN1,0.093560176,-0.214240226,-0.45600928,0.291603558,-0.013043037,-0.239566125,0.070389328,-0.234465254,-0.459972731
HNRNPUL2,0.224040274,-0.623709617,-1.926865295,1.821710215,0.976730221,-0.309359421,1.75787666,0.913798965,-0.373327247
HNRNPL,-0.554273297,0.160920188,-0.177881725,-0.569179503,0.149259365,-0.17299399,-0.671163536,0.048236186,-0.275786313
ASS1,-0.940644722,-1.426625474,-0.862496476,-0.436353731,-0.921390165,-0.340075442,-0.722610301,-1.204233052,-0.625934282
EHD1,0.005759269,-0.020340448,0.045442971,-0.011587974,-0.035046947,0.045442971,0.168642036,0.146655222,0.22650853
CPNE3,-0.780908942,-0.844250767,-1.023269779,-0.795859283,-0.854648614,-1.017417053,-0.57132159,-0.63039393,-0.793356776
RARS,-0.195946441,-0.19759996,-0.343732465,-0.192645078,-0.190997225,-0.321928095,-0.272297327,-0.270555993,-0.399730246
ACOT1,0.216610069,-0.074000581,-0.490050854,0.35614381,0.067638717,-0.332789088,0.310340121,0.021479727,-0.377069649
ANXA7,0.183962835,0.007195501,-0.092340172,0.248534836,0.075874867,-0.010134377,-0.015957574,-0.189351252,-0.274040765
EIF4G1,-0.652901329,-0.994240731,0.42867841,-0.997117491,-1.336427665,0.102993993,-0.736965594,-1.074000581,0.364012054
GPHN,-0.40927823,0.202887833,0.719840555,-1.126580497,-0.510457064,0.020057652,-0.224317298,0.392866916,0.923719679
GNS,0.070389328,0.510961919,0.446785562,-0.407363571,0.03562391,-0.013043037,-0.364013496,0.078609835,0.029982866
PODN,-0.160040413,-2.023269779,1.765110362,0.932817103,-0.926865295,2.875583497,-1.689659879,-3.556393349,0.253384236
AP2M1,0.178873958,0.021479727,0.038436182,-0.052894948,-0.20756107,-0.17625064,0.066261442,-0.089267338,-0.055891201
ITIH2,0.601221086,0.351628329,0.212880566,1.185866545,0.93960272,0.814755483,0.108357178,-0.1376478,-0.263611599
CDH1,-0.077041036,0.147957881,0.629473197,-0.241270432,-0.013043037,0.483364361,-0.115597447,0.113700499,0.609754962
VPS4B,-0.724992953,-0.249822294,-0.174621396,-0.816037165,-0.340075442,-0.248107862,-0.657445255,-0.181149439,-0.089267338
SF3B3,0.531069493,0.777367109,0.679874148,0.265436896,0.513995979,0.431890348,0.194087052,0.443606651,0.360645202
IMPDH2,-0.263611599,-0.03948829,-0.078563669,-0.144010303,0.082702589,0.056583528,-0.210896782,0.015782997,-0.008682243
PRMT3,1.09423607,1.327687364,0.848798181,0.868686765,1.105007525,0.640620928,1.057276965,1.294547234,0.831066511
PDCD6IP,-0.300448367,-0.06340917,0.150559677,-0.291592017,-0.049904906,0.177598929,-0.522840789,-0.282789701,-0.054392297
HARS,-0.76611194,-0.575615328,-0.289827252,-0.732164608,-0.537424112,-0.23786383,-0.612637459,-0.420819852,-0.120294234
SLC7A5,0.252173413,0.520045024,0.699551633,-0.043943348,0.22650853,0.420078116,0.365132593,0.63691458,0.831066511
TRIM29,-0.327348371,-0.249822294,-0.430508908,-0.147202107,-0.064917477,-0.231074664,-0.051399153,0.031395196,-0.134477041
KPNA2,-1.426625474,-0.659722595,-0.418889825,-1.377069649,-0.606034724,-0.351074441,-1.20756107,-0.436353731,-0.181149439
PPM1G,0.227741076,-0.655171503,-0.095419565,0.846393021,-0.033569533,0.541019153,0.269033146,-0.610433188,-0.035046947
SPTBN1,0.102993993,-0.010134377,-0.424687669,0.402722177,0.291603558,-0.109358756,0.404903122,0.295135249,-0.106249498
LTF,0.222804561,0.474046599,0.606915942,0.197865391,0.463622457,0.669026766,0.461528559,0.600269754,0.74760223
TJP2,0.248534836,-0.946193556,-0.560642822,0.773152397,-0.418889825,-0.017417053,0.155749233,-1.035046947,-0.634867407
CHAF1A,-0.720231578,-2.450084446,0.411426246,0.496717988,-1.231074664,1.646162657,-1.258425153,-2.988504361,-0.109358756
DNM1L,-0.657445255,-0.19759996,-0.222632891,-0.66428809,-0.202571918,-0.210896782,-0.579921884,-0.117161344,-0.126580497
KARS,-1.008682243,-1,-0.562772261,-0.739372092,-0.727379545,-0.274040765,-0.662003536,-0.650634722,-0.19759996
KBTBD3,0.190298792,0.357270476,0.09895848,0.22897257,0.399444565,0.154453593,0.112366523,0.283329168,0.039840265
LRPPRC,0.782408565,1.186500558,1.123666196,0.680774425,1.088141597,1.039840265,0.748461233,1.155749233,1.108357178
CAPN2,-0.543719518,-0.043943348,0.126972856,-0.758769964,-0.254977851,-0.069451881,-0.40545145,0.09895848,0.283329168
NOP2,-0.77349147,-0.340075442,-0.277533976,-0.862496476,-0.428565884,-0.349235441,-0.744197163,-0.309359421,-0.231074664
EIF3A,0.758729568,0.591679417,0.046840254,-0.320125852,-0.483984853,-1.01449957,0.367371066,0.202887833,-0.327348371
UBA2,-0.833927324,-0.477944251,-0.239566125,-0.708396442,-0.352915787,-0.098505545,-0.935117148,-0.579921884,-0.325539348
ILF3,0.204140717,0.408168371,0.094911647,0.081339627,0.2880632,-0.010134377,0.125651102,0.333423734,0.03562391
MMP9,0.202887833,-0.284545873,0.133563526,-0.098505545,-0.582079992,-0.150400989,-0.095419565,-0.579921884,-0.147202107
DCST1,-0.248107862,0.176322773,0.217851097,-0.268816758,0.15704371,0.214124805,-0.270555993,0.15704371,0.214124805
DSP,-0.083141235,0.071762669,-0.03948829,-0.118726939,0.039840265,-0.057391664,-0.142417045,0.015782997,-0.081613766
MCM7,-0.75389599,-0.358453971,-0.13289427,-0.962969269,-0.564904848,-0.323732592,-0.60823228,-0.210896782,0.031395196
SF3B2,-0.662003536,-0.729770093,-0.182786076,-0.516635639,-0.579921884,-0.020340448,-0.554273297,-0.619270551,-0.058893689
XRN2,-1.426625474,-1.36215794,-0.803392956,-1.210896782,-1.142417045,-0.567040593,-0.867752202,-0.800877358,-0.226003675
MYBBP1A,0.374065718,-0.075520008,-0.160040413,0.320773477,-0.125006361,-0.194294815,0.518031493,0.071762669,0.002882509
AARS,0.195347598,0.267835392,-0.06340917,-0.086201035,-0.011587974,-0.327348371,0.034215715,0.108357178,-0.20756107
ADAR,-0.307572802,-0.305788392,-0.086201035,-0.415037499,-0.411195433,-0.17625064,-0.508403406,-0.502259911,-0.267079618
THBS1,-0.694321257,0.169925001,-0.03209363,-0.798366139,0.067638717,-0.120294234,-0.637109357,0.22897257,0.042644337
HK1,-0.45600928,-0.182786076,-0.242976753,-0.483984853,-0.20756107,-0.253257284,-0.286304185,-0.010134377,-0.055891201
POLR2B,-0.612637459,-0.471928835,-0.212567535,-0.682695932,-0.53951953,-0.265344567,-0.516635639,-0.371459681,-0.09696173
GEMIN4,-0.954557029,-0.586405918,-0.330973234,-0.921390165,-0.550042516,-0.281035664,-0.76121314,-0.390245038,-0.120294234
MAP4K4,-0.556393349,-0.657445255,-0.582079992,-0.522840789,-0.621488377,-0.531156057,-0.471928835,-0.569179503,-0.477944251
DIAPH1,0.517023672,0.066261442,0.222804561,0.209141398,-0.23786383,-0.067938829,0.180147861,-0.267079618,-0.09696173
ACIN1,-0.469929258,-0.356605547,-0.424687669,-0.282789701,-0.166502663,-0.219269964,-0.320125852,-0.202571918,-0.254977851
SNRNP200,-0.144010303,-0.246395464,-0.126580497,-0.083141235,-0.182786076,-0.046921047,-0.120294234,-0.217591435,-0.083141235
